Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Fri Oct 04 14:22:23 CEST 2024
Usuario: users
Presente Oscuro Del Espectro: Sí
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: QEB0653
Tiempo de integración (usec): 5000000 (QEB0653)
Promedio de Espectros Hechos un: 1 (QEB0653)
El Alisar Del Furgón: 0 (QEB0653)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (QEB0653)
Estrobo/Lámpara Permitido: No (QEB0653)
Correct for Detector Non-linearity: No (QEB0653)
Párrafo de de Corregir del la del del de Externa del luz: No (QEB0653)
Procesado del espectro de Número de pixeles en: 1044
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
1008,84	6,00
1009,56	2,00
1010,29	14,00
1011,01	1,00
1011,74	12,00
1012,46	-9,00
1013,19	3,00
1013,91	0,00
1014,63	-10,00
1015,36	24,00
1016,08	18,00
1016,81	-7,00
1017,53	8,00
1018,26	-23,00
1018,98	1,00
1019,70	17,00
1020,43	-6,00
1021,15	-7,00
1021,87	7,00
1022,60	3,00
1023,32	9,00
1024,05	21,00
1024,77	26,00
1025,49	-14,00
1026,22	0,00
1026,94	-14,00
1027,66	-1,00
1028,38	28,00
1029,11	7,00
1029,83	-8,00
1030,55	8,00
1031,28	-2,00
1032,00	-4,00
1032,72	6,00
1033,44	2,00
1034,17	-5,00
1034,89	1,00
1035,61	-24,00
1036,33	13,00
1037,05	6,00
1037,78	-23,00
1038,50	2,00
1039,22	3,00
1039,94	12,00
1040,66	-11,00
1041,39	7,00
1042,11	-1,00
1042,83	4,00
1043,55	0,00
1044,27	0,00
1044,99	0,00
>>>>> Data<<<<< Espectral Procesado Extremo
